schoolname,ncesid,ncesdistid_geo,distname,level,ppe,enroll,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,locale,frpl
Quatama Elementary School,410002301759,4100023,Hillsboro SD 1J,Elementary,12856.3969771557,513.224060614593,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.35
R A Brown Middle School,410002301250,4100023,Hillsboro SD 1J,Middle,11997.2267623912,728.778700094049,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.48
Reedville Elementary School,410002301200,4100023,Hillsboro SD 1J,Elementary,16403.1225622553,250.83517613304,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.963516627037898
Rosedale Elementary School,410002301750,4100023,Hillsboro SD 1J,Elementary,4427.75305344759,426.886668338239,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.969656812166795
South Meadows Middle School,410002301253,4100023,Hillsboro SD 1J,Middle,13029.9248090411,693.801737464637,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.7
Tobias Elementary School,410002300209,4100023,Hillsboro SD 1J,Elementary,13413.0270204794,452.502771191863,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.44
W L Henry Elementary School,410002301175,4100023,Hillsboro SD 1J,Elementary,15042.1333040682,368.821409028672,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.959104267046787
W Verne McKinney Elementary School,410002301172,4100023,Hillsboro SD 1J,Elementary,13583.5823779464,464.742871365498,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.987815230754204
West Union Elementary School,410002301168,4100023,Hillsboro SD 1J,Elementary,13878.6332500492,370.920347848715,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.45
Witch Hazel Elementary School,410002301202,4100023,Hillsboro SD 1J,Elementary,13659.6469136049,516.876374694222,0.71812743,11.15124,0.33782411,0.061095558,0.096887529,Urban,0.968097428651527
Cascade Locks School,410651000389,4106510,Hood River County SD,Elementary,20228.1704752908,70.131428571379,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.989796300358139
Hood River Middle School,410651000387,4106510,Hood River County SD,Middle,12775.2441353474,574.492283379141,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.41
Hood River Valley High School,410651000390,4106510,Hood River County SD,High,15065.8164203436,1325.46197161107,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.46
May Street Elementary School,410651000382,4106510,Hood River County SD,Elementary,14485.5091254868,409.741379310311,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.47
Mid Valley Elementary School,410651000383,4106510,Hood River County SD,Elementary,14485.5538343196,484.19210180608,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.81
Parkdale Elementary School,410651000384,4106510,Hood River County SD,Elementary,16692.9567682362,202.793103448243,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.999191713659093
Westside Elementary School,410651000386,4106510,Hood River County SD,Elementary,13897.6533213599,528.402298850511,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.35
WyEast Middle School,410651000388,4106510,Hood River County SD,Middle,16479.5235210923,381.642008850145,0.64057744,10.928133,0.29366192,0.04966389,0.099508949,Town,0.74
Imbler Charter School,410663001137,4106630,Imbler SD 11,High,22307.415577885,291.233719447117,0.94956458,11.05404,0.29489911,0.061508778,0.077092484,Rural,0.36
Ione Community Charter School,410004700862,4100047,Ione SD R2,High,22245.028208703,182.479166666639,0.76178539,10.905707,0.2471277,0.048007108,0.1037608,Rural,0.46
Bridges High School,410674001852,4106740,Jefferson County SD 509J,High,13061.1317927091,105.737803124971,-1.0518737,10.657632,0.17051011,0.11118357,0.25586596,Rural,0.979712302340195
Buff Elementary School,410674001569,4106740,Jefferson County SD 509J,Elementary,13759.2195960682,318.227753347065,-1.0518737,10.657632,0.17051011,0.11118357,0.25586596,Rural,0.941261972594075
Jefferson County Middle School,410674000656,4106740,Jefferson County SD 509J,Middle,14207.08044879,470.779378397831,-1.0518737,10.657632,0.17051011,0.11118357,0.25586596,Rural,0.982021820941009
Madras Elementary School,410674000451,4106740,Jefferson County SD 509J,Elementary,14495.4991086121,404.351237989608,-1.0518737,10.657632,0.17051011,0.11118357,0.25586596,Rural,0.940334321330301
Madras High School,410674000456,4106740,Jefferson County SD 509J,High,17252.9901440951,636.244450235616,-1.0518737,10.657632,0.17051011,0.11118357,0.25586596,Rural,0.991734685036354
Metolius Elementary School,410674000452,4106740,Jefferson County SD 509J,Elementary,14951.0707310544,303.244198078304,-1.0518737,10.657632,0.17051011,0.11118357,0.25586596,Rural,0.989302966711111
Warm Springs K-8 Academy,410674000454,4106740,Jefferson County SD 509J,Middle,16799.7795332548,631.220637251392,-1.0518737,10.657632,0.17051011,0.11118357,0.25586596,Rural,0.987457340266556
Jefferson Elementary School,410671000769,4106710,Jefferson SD 14J,Elementary,13557.7010869945,379.343223647482,0.37041986,10.992619,0.22442381,0.06078798,0.14428619,Suburb,0.59
Jefferson High School,410671000770,4106710,Jefferson SD 14J,High,13557.7010869946,249.799756641037,0.37041986,10.992619,0.22442381,0.06078798,0.14428619,Suburb,0.53
Jefferson Middle School,410671001294,4106710,Jefferson SD 14J,Middle,13557.7010869946,205.949421821361,0.37041986,10.992619,0.22442381,0.06078798,0.14428619,Suburb,0.56
Grant Union Junior/Senior High School,410678000350,4106780,John Day SD 3,High,20779.0370591686,265.897160487947,-0.18401089,10.577672,0.18135373,0.063128561,0.17796503,Rural,0.54
Humbolt Elementary School,410678000347,4106780,John Day SD 3,Elementary,16776.1088909705,297.519873305905,-0.18401089,10.577672,0.18135373,0.063128561,0.17796503,Rural,0.55
Seneca Elementary School,410678000349,4106780,John Day SD 3,Elementary,22261.2321773991,25.285714285713,-0.18401089,10.577672,0.18135373,0.063128561,0.17796503,Rural,0.0038917384
Joseph Charter School,410687001145,4106870,Joseph SD 6,High,17469.272582474,251.374172185406,0.5239985,10.795867,0.2509037,0.062168311,0.095932111,Rural,0.52
Junction City High School,410693000632,4106930,Junction City SD 69,High,25091.9148442877,536.045716978996,0.2315086,10.878897,0.1956595,0.07627517,0.13372402,Town,0.36
Laurel Elementary School,410693000630,4106930,Junction City SD 69,Elementary,20536.5851639589,498.594636591336,0.2315086,10.878897,0.1956595,0.07627517,0.13372402,Town,0.47
Oaklea Middle School,410693000631,4106930,Junction City SD 69,Middle,20687.885194392,498.383040935636,0.2315086,10.878897,0.1956595,0.07627517,0.13372402,Town,0.45
Territorial Elementary School,410693000203,4106930,Junction City SD 69,Elementary,19234.8867497009,144.257322826903,0.2315086,10.878897,0.1956595,0.07627517,0.13372402,Town,0.32
Bonanza Elementary School,410702001464,4107020,Klamath County SD,Elementary,12061.0423450166,224.438771731394,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.970071793613024
Bonanza Junior/Senior High School,410702001466,4107020,Klamath County SD,High,18888.8332884954,180.882162465534,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.63
Brixner Junior High School,410702000505,4107020,Klamath County SD,Middle,13076.8300430548,379.49566434163,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.63
Chiloquin Elementary School,410702000492,4107020,Klamath County SD,Elementary,14739.8373771963,187.222952553932,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.995560375046916
Chiloquin High School,410702000508,4107020,Klamath County SD,High,20857.9576200229,121.057426925581,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.989253549482673
Falcon Heights,410702001807,4107020,Klamath County SD,High,3939.21292161567,71.2605153451052,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.980042199646123
Ferguson Elementary School,410702000495,4107020,Klamath County SD,Elementary,11631.1597427889,500.889205239248,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.973246945175342
Gilchrist Elementary School,410702001465,4107020,Klamath County SD,Elementary,15534.4538121212,129.890712424375,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.980856386972591
Gilchrist Junior/Senior High School,410702001467,4107020,Klamath County SD,High,26099.4574989832,84.142367359264,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.991362353996374
Henley Elementary School,410702000498,4107020,Klamath County SD,Elementary,11631.8467256318,553.256313562988,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.992840889641084
Henley High School,410702000510,4107020,Klamath County SD,High,14388.8871477217,662.109804601847,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.39
Henley Middle School,410702000506,4107020,Klamath County SD,Middle,14400.8743399086,355.953570958488,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.46
Keno Elementary School,410702000499,4107020,Klamath County SD,Elementary,12947.690720782,209.660714285691,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.945693070986308
Lost River High School,410702000511,4107020,Klamath County SD,High,17912.9116498924,222.331731949623,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.952129033920355
Malin Elementary School,410702000500,4107020,Klamath County SD,Elementary,14656.3719788437,131.577380952367,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.962461428311653
Mazama High School,410702000513,4107020,Klamath County SD,High,14897.2618543264,679.855900968049,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.48
Merrill Elementary School,410702000501,4107020,Klamath County SD,Elementary,16732.1036072836,142.023809523792,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.993076834920794
Peterson Elementary School,410702000502,4107020,Klamath County SD,Elementary,10683.1087045815,650.993854485284,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.994818674167618
Sage Community School,410702001688,4107020,Klamath County SD,Middle,3939.21292161567,52.5410700770619,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.951014899937436
Shasta Elementary School,410702000503,4107020,Klamath County SD,Elementary,11792.7183073132,529.422619047545,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.954509785831906
Stearns Elementary School,410702000504,4107020,Klamath County SD,Elementary,13047.404873225,354.790914285575,-0.20179006,10.733412,0.16892405,0.07585568,0.16779861,Rural,0.944754901300184
EagleRidge High School,410708001687,4107080,Klamath Falls City Schools,High,7440.75660072902,186.361053973782,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.58
Joseph Conger Elementary School,410708000483,4107080,Klamath Falls City Schools,Elementary,14665.9533806877,375.482558139478,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.949741281191818
Klamath Learning Center,410708001847,4107080,Klamath Falls City Schools,High,7440.75660072902,105.682110958912,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.58
Klamath Union High School,410708000512,4107080,Klamath Falls City Schools,High,17975.9075012817,599.524743368285,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.55
Mills Elementary School,410708000485,4107080,Klamath Falls City Schools,Elementary,16181.4732855983,359.870564783905,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.973832893054932
Pelican Elementary School,410708000486,4107080,Klamath Falls City Schools,Elementary,15674.140667155,246.511727574617,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.953583965888247
Ponderosa Middle School,410708000487,4107080,Klamath Falls City Schools,Middle,14639.7907571668,618.599966777151,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.963142469776794
Roosevelt Elementary School,410708000489,4107080,Klamath Falls City Schools,Elementary,13755.2968313731,387.691860465081,-1.1686411,10.464981,0.22996579,0.10581569,0.27640837,Town,0.47
Hilda Lahti Elementary School,410004000176,4100040,Knappa SD 4,Middle,11728.4801408218,359.26912849252,0.46794689,11.018104,0.14713056,0.080031686,0.07933411,Rural,0.48
Knappa High School,410004000179,4100040,Knappa SD 4,High,15789.2906399205,134.151699697209,0.46794689,11.018104,0.14713056,0.080031686,0.07933411,Rural,0.45
Central Elementary School,410720001125,4107200,La Grande SD 1,Elementary,12096.5174014291,498.378114285594,-0.23153155,10.65838,0.23784694,0.068995789,0.18042846,Town,0.978245282019489
Greenwood Elementary School,410720001126,4107200,La Grande SD 1,Elementary,13146.146154368,306.23999999998,-0.23153155,10.65838,0.23784694,0.068995789,0.18042846,Town,0.952749996026978
Island City Elementary School,410720001128,4107200,La Grande SD 1,Elementary,12617.2207241732,310.685714285688,-0.23153155,10.65838,0.23784694,0.068995789,0.18042846,Town,0.981995296478271
La Grande High School,410720001131,4107200,La Grande SD 1,High,13734.6720678373,636.194042702524,-0.23153155,10.65838,0.23784694,0.068995789,0.18042846,Town,0.950636791139841
La Grande Middle School,410720001127,4107200,La Grande SD 1,Middle,11865.9400345982,537.399948570668,-0.23153155,10.65838,0.23784694,0.068995789,0.18042846,Town,0.941704858038574
Daly Middle School,410728000689,4107280,Lake County SD 7,Middle,9841.83401903357,112.279069767431,-0.49424475,10.610188,0.1746764,0.081429698,0.17467818,Town,0.47
Fremont/Hay Elementary School,410728000517,4107280,Lake County SD 7,Elementary,13684.9082584144,348.308823529381,-0.49424475,10.610188,0.1746764,0.081429698,0.17467818,Town,0.55
Lakeview Senior High School,410728000519,4107280,Lake County SD 7,High,22651.7545828804,228.496700296652,-0.49424475,10.610188,0.1746764,0.081429698,0.17467818,Town,0.45
Union Elementary School,410728000514,4107280,Lake County SD 7,Elementary,16531.8859269877,45.526627218932,-0.49424475,10.610188,0.1746764,0.081429698,0.17467818,Town,0.36
Forest Hills Elementary School,410723000060,4107230,Lake Oswego SD 7J,Elementary,13495.7583654245,426.99429905113,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.07
Hallinan Elementary School,410723001308,4107230,Lake Oswego SD 7J,Elementary,13048.5228224535,456.183256679864,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.07
Lake Grove Elementary School,410723000061,4107230,Lake Oswego SD 7J,Elementary,13578.6628398435,388.220130327559,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.06
Lake Oswego Middle School,410723000066,4107230,Lake Oswego SD 7J,Middle,12487.7889656032,865.593649822092,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.08
Lake Oswego Senior High School,410723000068,4107230,Lake Oswego SD 7J,High,15992.4703047238,1268.98494155361,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.07
Lakeridge High School,410723000069,4107230,Lake Oswego SD 7J,High,15604.6767003556,1148.82235541485,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.05
Lakeridge Middle School,410723000067,4107230,Lake Oswego SD 7J,Middle,12001.0847736368,841.105288735929,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.06
Oak Creek Elementary School,410723001378,4107230,Lake Oswego SD 7J,Elementary,12526.9029806701,580.885417400442,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.11
River Grove Elementary School,410723000064,4107230,Lake Oswego SD 7J,Elementary,13191.0134318468,554.533814723467,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.08
Westridge Elementary School,410723001307,4107230,Lake Oswego SD 7J,Elementary,12424.3700629738,455.129729027222,1.8269029,11.408615,0.66354918,0.042531844,0.02504945,Suburb,0.0186356151569635
Cascades School,410738000682,4107380,Lebanon Community SD 9,Elementary,14070.9987664457,319.388993186239,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.965302629400976
Green Acres School,410738000684,4107380,Lebanon Community SD 9,Elementary,14852.9386403364,325.554437229382,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.965188189740293
Hamilton Creek School,410738000696,4107380,Lebanon Community SD 9,Middle,12133.8210833562,323.451218947757,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.61
Lacomb School,410738000710,4107380,Lebanon Community SD 9,Middle,13800.6781343027,227.789325351226,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.49
Lebanon High School,410738000730,4107380,Lebanon Community SD 9,High,14489.7184808487,1171.06138342782,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.49
Pioneer School,410738004185,4107380,Lebanon Community SD 9,Elementary,11648.7065133635,372.403345276158,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.961264910795726
Riverview School,410738004184,4107380,Lebanon Community SD 9,Elementary,11605.4206427807,421.461471861422,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.98335728275124
Sand Ridge Charter School,410738004186,4107380,Lebanon Community SD 9,Middle,3957.63905924447,326.963399475063,-0.089783177,10.759732,0.1742706,0.067098543,0.17205618,Town,0.39
